NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,361,61
NaN,NaN,344,70
NaN,NaN,342,75
NaN,NaN,329,82
NaN,NaN,312,101
310,110,NaN,NaN
NaN,NaN,291,111
294,110,NaN,NaN
268,112,370,63
381,72,283,120
287,102,389,82
363,95,NaN,NaN
357,117,NaN,NaN
NaN,NaN,365,150
NaN,NaN,377,179
NaN,NaN,NaN,NaN
378,210,NaN,NaN
392,232,NaN,NaN
NaN,NaN,390,230
NaN,NaN,407,247
393,233,461,329
403,242,480,353
421,249,494,367
293,74,359,196
NaN,NaN,511,394
356,114,510,391
453,285,507,400
NaN,NaN,502,387
NaN,NaN,491,365
495,380,NaN,NaN
506,384,NaN,NaN
447,273,500,375
504,380,437,269
436,262,504,382
495,372,433,269
496,377,445,272
451,282,519,401
499,372,425,278
442,276,498,372
518,389,442,288
433,269,494,360
496,373,435,264
503,366,433,273
439,269,498,374
433,268,494,375
428,267,502,371
434,281,508,373
434,274,492,375
507,399,453,285
449,275,495,390
420,266,514,339
422,259,507,345
418,263,510,324
410,242,497,309
392,234,486,298
377,212,458,262
390,208,NaN,NaN
NaN,NaN,359,203
343,169,NaN,NaN
NaN,NaN,320,159
NaN,NaN,308,139
288,137,NaN,NaN
257,63,310,162
NaN,NaN,270,130
NaN,NaN,267,115
268,129,NaN,NaN
NaN,NaN,285,114
279,138,NaN,NaN
290,123,NaN,NaN
284,113,NaN,NaN
NaN,NaN,294,122
NaN,NaN,269,123
NaN,NaN,274,136
NaN,NaN,284,142
304,159,NaN,NaN
301,111,NaN,NaN
338,193,295,102
333,148,NaN,NaN
378,230,335,132
406,232,346,148
435,254,362,169
389,210,469,291
467,315,398,209
415,219,482,331
427,250,504,372
445,275,499,374
507,386,435,288
498,385,439,276
453,273,495,390
517,400,454,287
495,393,439,281
506,388,442,282
498,400,447,283
507,393,447,278
NaN,NaN,503,380
498,399,453,283
505,387,NaN,NaN
501,389,448,281
513,389,446,283
434,272,510,377
446,292,519,371
530,372,442,290
514,366,430,275
415,256,517,350
401,236,484,317
377,217,434,280
337,177,382,259
336,192,NaN,NaN
337,183,NaN,NaN
302,157,NaN,NaN
NaN,NaN,270,133
333,155,225,132
333,156,236,115
329,149,224,116
334,151,219,102
217,94,330,141
214,110,NaN,NaN
NaN,NaN,215,102
331,111,210,102
210,104,323,120
331,114,217,93
324,104,213,99
222,83,332,96
